timestamp,price_btc,hashrate_btc,date
2018-12-22 00:00:00+00:00,3742.700439453125,44422290.5748598,2018-12-22
2018-12-23 00:00:00+00:00,3742.700439453125,44422290.5748598,2018-12-23
2018-12-24 00:00:00+00:00,3742.700439453125,44422290.5748598,2018-12-24
2018-12-25 00:00:00+00:00,3742.700439453125,44422290.5748598,2018-12-25
2018-12-26 00:00:00+00:00,3742.700439453125,39853140.68716,2018-12-26
2018-12-27 00:00:00+00:00,3742.700439453125,39853140.68716,2018-12-27
2018-12-28 00:00:00+00:00,3742.700439453125,39853140.68716,2018-12-28
2018-12-29 00:00:00+00:00,3742.700439453125,39853140.68716,2018-12-29
2018-12-30 00:00:00+00:00,3742.700439453125,44676132.2352876,2018-12-30
2018-12-31 00:00:00+00:00,3742.700439453125,44676132.2352876,2018-12-31
2019-01-01 00:00:00+00:00,3457.792724609375,44676132.2352876,2019-01-01
2019-01-02 00:00:00+00:00,3457.792724609375,44676132.2352876,2019-01-02
2019-01-03 00:00:00+00:00,3457.792724609375,43291796.7608921,2019-01-03
2019-01-04 00:00:00+00:00,3457.792724609375,43291796.7608921,2019-01-04
2019-01-05 00:00:00+00:00,3457.792724609375,43291796.7608921,2019-01-05
2019-01-06 00:00:00+00:00,3457.792724609375,43291796.7608921,2019-01-06
2019-01-07 00:00:00+00:00,3457.792724609375,39381569.9566825,2019-01-07
2019-01-08 00:00:00+00:00,3457.792724609375,39381569.9566825,2019-01-08
2019-01-09 00:00:00+00:00,3457.792724609375,39381569.9566825,2019-01-09
2019-01-10 00:00:00+00:00,3457.792724609375,39381569.9566825,2019-01-10
2019-01-11 00:00:00+00:00,3457.792724609375,41336683.3587873,2019-01-11
2019-01-12 00:00:00+00:00,3457.792724609375,41336683.3587873,2019-01-12
2019-01-13 00:00:00+00:00,3457.792724609375,41336683.3587873,2019-01-13
2019-01-14 00:00:00+00:00,3457.792724609375,41336683.3587873,2019-01-14
2019-01-15 00:00:00+00:00,3457.792724609375,38609293.9848521,2019-01-15
2019-01-16 00:00:00+00:00,3457.792724609375,38609293.9848521,2019-01-16
2019-01-17 00:00:00+00:00,3457.792724609375,38609293.9848521,2019-01-17
2019-01-18 00:00:00+00:00,3457.792724609375,38609293.9848521,2019-01-18
2019-01-19 00:00:00+00:00,3457.792724609375,38901788.6362525,2019-01-19
2019-01-20 00:00:00+00:00,3457.792724609375,38901788.6362525,2019-01-20
2019-01-21 00:00:00+00:00,3457.792724609375,38901788.6362525,2019-01-21
2019-01-22 00:00:00+00:00,3457.792724609375,38901788.6362525,2019-01-22
2019-01-23 00:00:00+00:00,3457.792724609375,42704219.1044576,2019-01-23
2019-01-24 00:00:00+00:00,3457.792724609375,42704219.1044576,2019-01-24
2019-01-25 00:00:00+00:00,3457.792724609375,42704219.1044576,2019-01-25
2019-01-26 00:00:00+00:00,3457.792724609375,42704219.1044576,2019-01-26
2019-01-27 00:00:00+00:00,3457.792724609375,40071767.241854,2019-01-27
2019-01-28 00:00:00+00:00,3457.792724609375,40071767.241854,2019-01-28
2019-01-29 00:00:00+00:00,3457.792724609375,40071767.241854,2019-01-29
2019-01-30 00:00:00+00:00,3457.792724609375,40071767.241854,2019-01-30
2019-01-31 00:00:00+00:00,3457.792724609375,44802503.958942,2019-01-31
2019-02-01 00:00:00+00:00,3854.785400390625,44802503.958942,2019-02-01
2019-02-02 00:00:00+00:00,3854.785400390625,44802503.958942,2019-02-02
2019-02-03 00:00:00+00:00,3854.785400390625,44802503.958942,2019-02-03
2019-02-04 00:00:00+00:00,3854.785400390625,42490116.6578353,2019-02-04
2019-02-05 00:00:00+00:00,3854.785400390625,42490116.6578353,2019-02-05
2019-02-06 00:00:00+00:00,3854.785400390625,42490116.6578353,2019-02-06
2019-02-07 00:00:00+00:00,3854.785400390625,42490116.6578353,2019-02-07
2019-02-08 00:00:00+00:00,3854.785400390625,47114891.2600487,2019-02-08
2019-02-09 00:00:00+00:00,3854.785400390625,47114891.2600487,2019-02-09
2019-02-10 00:00:00+00:00,3854.785400390625,47114891.2600487,2019-02-10
2019-02-11 00:00:00+00:00,3854.785400390625,47114891.2600487,2019-02-11
2019-02-12 00:00:00+00:00,3854.785400390625,38568926.138295,2019-02-12
2019-02-13 00:00:00+00:00,3854.785400390625,38568926.138295,2019-02-13
2019-02-14 00:00:00+00:00,3854.785400390625,38568926.138295,2019-02-14
2019-02-15 00:00:00+00:00,3854.785400390625,38568926.138295,2019-02-15
2019-02-16 00:00:00+00:00,3854.785400390625,45197960.3183144,2019-02-16
2019-02-17 00:00:00+00:00,3854.785400390625,45197960.3183144,2019-02-17
2019-02-18 00:00:00+00:00,3854.785400390625,45197960.3183144,2019-02-18
2019-02-19 00:00:00+00:00,3854.785400390625,45197960.3183144,2019-02-19
2019-02-20 00:00:00+00:00,3854.785400390625,39171565.6092058,2019-02-20
2019-02-21 00:00:00+00:00,3854.785400390625,39171565.6092058,2019-02-21
2019-02-22 00:00:00+00:00,3854.785400390625,39171565.6092058,2019-02-22
2019-02-23 00:00:00+00:00,3854.785400390625,39171565.6092058,2019-02-23
2019-02-24 00:00:00+00:00,3854.785400390625,41298258.2978092,2019-02-24
2019-02-25 00:00:00+00:00,3854.785400390625,41298258.2978092,2019-02-25
2019-02-26 00:00:00+00:00,3854.785400390625,41298258.2978092,2019-02-26
2019-02-27 00:00:00+00:00,3854.785400390625,41298258.2978092,2019-02-27
2019-02-28 00:00:00+00:00,3854.785400390625,45274965.6436762,2019-02-28
2019-03-01 00:00:00+00:00,4105.404296875,45274965.6436762,2019-03-01
2019-03-02 00:00:00+00:00,4105.404296875,45274965.6436762,2019-03-02
2019-03-03 00:00:00+00:00,4105.404296875,45274965.6436762,2019-03-03
2019-03-04 00:00:00+00:00,4105.404296875,41351135.2878909,2019-03-04
2019-03-05 00:00:00+00:00,4105.404296875,41351135.2878909,2019-03-05
2019-03-06 00:00:00+00:00,4105.404296875,41351135.2878909,2019-03-06
2019-03-07 00:00:00+00:00,4105.404296875,41351135.2878909,2019-03-07
2019-03-08 00:00:00+00:00,4105.404296875,44067633.2265115,2019-03-08
2019-03-09 00:00:00+00:00,4105.404296875,44067633.2265115,2019-03-09
2019-03-10 00:00:00+00:00,4105.404296875,44067633.2265115,2019-03-10
2019-03-11 00:00:00+00:00,4105.404296875,44067633.2265115,2019-03-11
2019-03-12 00:00:00+00:00,4105.404296875,43141131.5892332,2019-03-12
2019-03-13 00:00:00+00:00,4105.404296875,43141131.5892332,2019-03-13
2019-03-14 00:00:00+00:00,4105.404296875,43141131.5892332,2019-03-14
2019-03-15 00:00:00+00:00,4105.404296875,43141131.5892332,2019-03-15
2019-03-16 00:00:00+00:00,4105.404296875,49174856.287028,2019-03-16
2019-03-17 00:00:00+00:00,4105.404296875,49174856.287028,2019-03-17
2019-03-18 00:00:00+00:00,4105.404296875,49174856.287028,2019-03-18
2019-03-19 00:00:00+00:00,4105.404296875,49174856.287028,2019-03-19
2019-03-20 00:00:00+00:00,4105.404296875,48571483.8172485,2019-03-20
2019-03-21 00:00:00+00:00,4105.404296875,48571483.8172485,2019-03-21
2019-03-22 00:00:00+00:00,4105.404296875,48571483.8172485,2019-03-22
2019-03-23 00:00:00+00:00,4105.404296875,48571483.8172485,2019-03-23
2019-03-24 00:00:00+00:00,4105.404296875,47490106.9905989,2019-03-24
2019-03-25 00:00:00+00:00,4105.404296875,47490106.9905989,2019-03-25
2019-03-26 00:00:00+00:00,4105.404296875,47490106.9905989,2019-03-26
2019-03-27 00:00:00+00:00,4105.404296875,47490106.9905989,2019-03-27
2019-03-28 00:00:00+00:00,4105.404296875,46298790.8217788,2019-03-28
2019-03-29 00:00:00+00:00,4105.404296875,46298790.8217788,2019-03-29
2019-03-30 00:00:00+00:00,4105.404296875,46298790.8217788,2019-03-30
2019-03-31 00:00:00+00:00,4105.404296875,46298790.8217788,2019-03-31
2019-04-01 00:00:00+00:00,5350.7265625,43127640.7654926,2019-04-01
2019-04-02 00:00:00+00:00,5350.7265625,43127640.7654926,2019-04-02
2019-04-03 00:00:00+00:00,5350.7265625,43127640.7654926,2019-04-03
2019-04-04 00:00:00+00:00,5350.7265625,43127640.7654926,2019-04-04
2019-04-05 00:00:00+00:00,5350.7265625,50104170.8893222,2019-04-05
2019-04-06 00:00:00+00:00,5350.7265625,50104170.8893222,2019-04-06
2019-04-07 00:00:00+00:00,5350.7265625,50104170.8893222,2019-04-07
2019-04-08 00:00:00+00:00,5350.7265625,50104170.8893222,2019-04-08
2019-04-09 00:00:00+00:00,5350.7265625,41949459.1204562,2019-04-09
2019-04-10 00:00:00+00:00,5350.7265625,41949459.1204562,2019-04-10
2019-04-11 00:00:00+00:00,5350.7265625,41949459.1204562,2019-04-11
2019-04-12 00:00:00+00:00,5350.7265625,41949459.1204562,2019-04-12
2019-04-13 00:00:00+00:00,5350.7265625,42902855.9186484,2019-04-13
2019-04-14 00:00:00+00:00,5350.7265625,42902855.9186484,2019-04-14
2019-04-15 00:00:00+00:00,5350.7265625,42902855.9186484,2019-04-15
2019-04-16 00:00:00+00:00,5350.7265625,42902855.9186484,2019-04-16
2019-04-17 00:00:00+00:00,5350.7265625,43856252.7168405,2019-04-17
2019-04-18 00:00:00+00:00,5350.7265625,43856252.7168405,2019-04-18
2019-04-19 00:00:00+00:00,5350.7265625,43856252.7168405,2019-04-19
2019-04-20 00:00:00+00:00,5350.7265625,43856252.7168405,2019-04-20
2019-04-21 00:00:00+00:00,5350.7265625,51199133.0238072,2019-04-21
2019-04-22 00:00:00+00:00,5350.7265625,51199133.0238072,2019-04-22
2019-04-23 00:00:00+00:00,5350.7265625,51199133.0238072,2019-04-23
2019-04-24 00:00:00+00:00,5350.7265625,51199133.0238072,2019-04-24
2019-04-25 00:00:00+00:00,5350.7265625,45160953.3019234,2019-04-25
2019-04-26 00:00:00+00:00,5350.7265625,45160953.3019234,2019-04-26
2019-04-27 00:00:00+00:00,5350.7265625,45160953.3019234,2019-04-27
2019-04-28 00:00:00+00:00,5350.7265625,45160953.3019234,2019-04-28
2019-04-29 00:00:00+00:00,5350.7265625,51477170.5469476,2019-04-29
2019-04-30 00:00:00+00:00,5350.7265625,51477170.5469476,2019-04-30
2019-05-01 00:00:00+00:00,8574.501953125,51477170.5469476,2019-05-01
2019-05-02 00:00:00+00:00,8574.501953125,51477170.5469476,2019-05-02
2019-05-03 00:00:00+00:00,8574.501953125,48003251.0621843,2019-05-03
2019-05-04 00:00:00+00:00,8574.501953125,48003251.0621843,2019-05-04
2019-05-05 00:00:00+00:00,8574.501953125,48003251.0621843,2019-05-05
2019-05-06 00:00:00+00:00,8574.501953125,48003251.0621843,2019-05-06
2019-05-07 00:00:00+00:00,8574.501953125,42312167.3509307,2019-05-07
2019-05-08 00:00:00+00:00,8574.501953125,42312167.3509307,2019-05-08
2019-05-09 00:00:00+00:00,8574.501953125,42312167.3509307,2019-05-09
2019-05-10 00:00:00+00:00,8574.501953125,42312167.3509307,2019-05-10
2019-05-11 00:00:00+00:00,8574.501953125,43311667.3670944,2019-05-11
2019-05-12 00:00:00+00:00,8574.501953125,43311667.3670944,2019-05-12
2019-05-13 00:00:00+00:00,8574.501953125,43311667.3670944,2019-05-13
2019-05-14 00:00:00+00:00,8574.501953125,43311667.3670944,2019-05-14
2019-05-15 00:00:00+00:00,8574.501953125,49641834.1361313,2019-05-15
2019-05-16 00:00:00+00:00,8574.501953125,49641834.1361313,2019-05-16
2019-05-17 00:00:00+00:00,8574.501953125,49641834.1361313,2019-05-17
2019-05-18 00:00:00+00:00,8574.501953125,49641834.1361313,2019-05-18
2019-05-19 00:00:00+00:00,8574.501953125,54326123.0260958,2019-05-19
2019-05-20 00:00:00+00:00,8574.501953125,54326123.0260958,2019-05-20
2019-05-21 00:00:00+00:00,8574.501953125,54326123.0260958,2019-05-21
2019-05-22 00:00:00+00:00,8574.501953125,54326123.0260958,2019-05-22
2019-05-23 00:00:00+00:00,8574.501953125,52659677.5344978,2019-05-23
2019-05-24 00:00:00+00:00,8574.501953125,52659677.5344978,2019-05-24
2019-05-25 00:00:00+00:00,8574.501953125,52659677.5344978,2019-05-25
2019-05-26 00:00:00+00:00,8574.501953125,52659677.5344978,2019-05-26
2019-05-27 00:00:00+00:00,8574.501953125,55659279.4193742,2019-05-27
2019-05-28 00:00:00+00:00,8574.501953125,55659279.4193742,2019-05-28
2019-05-29 00:00:00+00:00,8574.501953125,55659279.4193742,2019-05-29
2019-05-30 00:00:00+00:00,8574.501953125,55659279.4193742,2019-05-30
2019-05-31 00:00:00+00:00,8574.501953125,43386260.5763838,2019-05-31
2019-06-01 00:00:00+00:00,10817.1552734375,43386260.5763838,2019-06-01
2019-06-02 00:00:00+00:00,10817.1552734375,43386260.5763838,2019-06-02
2019-06-03 00:00:00+00:00,10817.1552734375,43386260.5763838,2019-06-03
2019-06-04 00:00:00+00:00,10817.1552734375,57106701.9552403,2019-06-04
2019-06-05 00:00:00+00:00,10817.1552734375,57106701.9552403,2019-06-05
2019-06-06 00:00:00+00:00,10817.1552734375,57106701.9552403,2019-06-06
2019-06-07 00:00:00+00:00,10817.1552734375,57106701.9552403,2019-06-07
2019-06-08 00:00:00+00:00,10817.1552734375,45982019.7561675,2019-06-08
2019-06-09 00:00:00+00:00,10817.1552734375,45982019.7561675,2019-06-09
2019-06-10 00:00:00+00:00,10817.1552734375,45982019.7561675,2019-06-10
2019-06-11 00:00:00+00:00,10817.1552734375,45982019.7561675,2019-06-11
2019-06-12 00:00:00+00:00,10817.1552734375,48577778.9359511,2019-06-12
2019-06-13 00:00:00+00:00,10817.1552734375,48577778.9359511,2019-06-13
2019-06-14 00:00:00+00:00,10817.1552734375,48577778.9359511,2019-06-14
2019-06-15 00:00:00+00:00,10817.1552734375,48577778.9359511,2019-06-15
2019-06-16 00:00:00+00:00,10817.1552734375,47882020.4805591,2019-06-16
2019-06-17 00:00:00+00:00,10817.1552734375,47882020.4805591,2019-06-17
2019-06-18 00:00:00+00:00,10817.1552734375,47882020.4805591,2019-06-18
2019-06-19 00:00:00+00:00,10817.1552734375,47882020.4805591,2019-06-19
2019-06-20 00:00:00+00:00,10817.1552734375,53038545.7630809,2019-06-20
2019-06-21 00:00:00+00:00,10817.1552734375,53038545.7630809,2019-06-21
2019-06-22 00:00:00+00:00,10817.1552734375,53038545.7630809,2019-06-22
2019-06-23 00:00:00+00:00,10817.1552734375,53038545.7630809,2019-06-23
2019-06-24 00:00:00+00:00,10817.1552734375,65193212.5004535,2019-06-24
2019-06-25 00:00:00+00:00,10817.1552734375,65193212.5004535,2019-06-25
2019-06-26 00:00:00+00:00,10817.1552734375,65193212.5004535,2019-06-26
2019-06-27 00:00:00+00:00,10817.1552734375,65193212.5004535,2019-06-27
2019-06-28 00:00:00+00:00,10817.1552734375,64293187.5738079,2019-06-28
2019-06-29 00:00:00+00:00,10817.1552734375,64293187.5738079,2019-06-29
2019-06-30 00:00:00+00:00,10817.1552734375,64293187.5738079,2019-06-30
2019-07-01 00:00:00+00:00,10085.6279296875,64293187.5738079,2019-07-01
2019-07-02 00:00:00+00:00,10085.6279296875,62321003.9058997,2019-07-02
2019-07-03 00:00:00+00:00,10085.6279296875,62321003.9058997,2019-07-03
2019-07-04 00:00:00+00:00,10085.6279296875,62321003.9058997,2019-07-04
2019-07-05 00:00:00+00:00,10085.6279296875,62321003.9058997,2019-07-05
2019-07-06 00:00:00+00:00,10085.6279296875,70209738.5775326,2019-07-06
2019-07-07 00:00:00+00:00,10085.6279296875,70209738.5775326,2019-07-07
2019-07-08 00:00:00+00:00,10085.6279296875,70209738.5775326,2019-07-08
2019-07-09 00:00:00+00:00,10085.6279296875,70209738.5775326,2019-07-09
2019-07-10 00:00:00+00:00,10085.6279296875,58125055.9333793,2019-07-10
2019-07-11 00:00:00+00:00,10085.6279296875,58125055.9333793,2019-07-11
2019-07-12 00:00:00+00:00,10085.6279296875,58125055.9333793,2019-07-12
2019-07-13 00:00:00+00:00,10085.6279296875,58125055.9333793,2019-07-13
2019-07-14 00:00:00+00:00,10085.6279296875,65334365.1964341,2019-07-14
2019-07-15 00:00:00+00:00,10085.6279296875,65334365.1964341,2019-07-15
2019-07-16 00:00:00+00:00,10085.6279296875,65334365.1964341,2019-07-16
2019-07-17 00:00:00+00:00,10085.6279296875,65334365.1964341,2019-07-17
2019-07-18 00:00:00+00:00,10085.6279296875,54520401.3018519,2019-07-18
2019-07-19 00:00:00+00:00,10085.6279296875,54520401.3018519,2019-07-19
2019-07-20 00:00:00+00:00,10085.6279296875,54520401.3018519,2019-07-20
2019-07-21 00:00:00+00:00,10085.6279296875,54520401.3018519,2019-07-21
2019-07-22 00:00:00+00:00,10085.6279296875,71191928.9726661,2019-07-22
2019-07-23 00:00:00+00:00,10085.6279296875,71191928.9726661,2019-07-23
2019-07-24 00:00:00+00:00,10085.6279296875,71191928.9726661,2019-07-24
2019-07-25 00:00:00+00:00,10085.6279296875,71191928.9726661,2019-07-25
2019-07-26 00:00:00+00:00,10085.6279296875,74380911.3910783,2019-07-26
2019-07-27 00:00:00+00:00,10085.6279296875,74380911.3910783,2019-07-27
2019-07-28 00:00:00+00:00,10085.6279296875,74380911.3910783,2019-07-28
2019-07-29 00:00:00+00:00,10085.6279296875,74380911.3910783,2019-07-29
2019-07-30 00:00:00+00:00,10085.6279296875,63627044.6839344,2019-07-30
2019-07-31 00:00:00+00:00,10085.6279296875,63627044.6839344,2019-07-31
2019-08-01 00:00:00+00:00,9630.6640625,63627044.6839344,2019-08-01
2019-08-02 00:00:00+00:00,9630.6640625,63627044.6839344,2019-08-02
2019-08-03 00:00:00+00:00,9630.6640625,77517455.8473286,2019-08-03
2019-08-04 00:00:00+00:00,9630.6640625,77517455.8473286,2019-08-04
2019-08-05 00:00:00+00:00,9630.6640625,77517455.8473286,2019-08-05
2019-08-06 00:00:00+00:00,9630.6640625,77517455.8473286,2019-08-06
2019-08-07 00:00:00+00:00,9630.6640625,75945274.2994312,2019-08-07
2019-08-08 00:00:00+00:00,9630.6640625,75945274.2994312,2019-08-08
2019-08-09 00:00:00+00:00,9630.6640625,75945274.2994312,2019-08-09
2019-08-10 00:00:00+00:00,9630.6640625,75945274.2994312,2019-08-10
2019-08-11 00:00:00+00:00,9630.6640625,75945274.2994312,2019-08-11
2019-08-12 00:00:00+00:00,9630.6640625,75945274.2994312,2019-08-12
2019-08-13 00:00:00+00:00,9630.6640625,75945274.2994312,2019-08-13
2019-08-14 00:00:00+00:00,9630.6640625,75945274.2994312,2019-08-14
2019-08-15 00:00:00+00:00,9630.6640625,77930771.6667366,2019-08-15
2019-08-16 00:00:00+00:00,9630.6640625,77930771.6667366,2019-08-16
2019-08-17 00:00:00+00:00,9630.6640625,77930771.6667366,2019-08-17
2019-08-18 00:00:00+00:00,9630.6640625,77930771.6667366,2019-08-18
2019-08-19 00:00:00+00:00,9630.6640625,82514504.7903757,2019-08-19
2019-08-20 00:00:00+00:00,9630.6640625,82514504.7903757,2019-08-20
2019-08-21 00:00:00+00:00,9630.6640625,82514504.7903757,2019-08-21
2019-08-22 00:00:00+00:00,9630.6640625,82514504.7903757,2019-08-22
2019-08-23 00:00:00+00:00,9630.6640625,77452265.232684,2019-08-23
2019-08-24 00:00:00+00:00,9630.6640625,77452265.232684,2019-08-24
2019-08-25 00:00:00+00:00,9630.6640625,77452265.232684,2019-08-25
2019-08-26 00:00:00+00:00,9630.6640625,77452265.232684,2019-08-26
2019-08-27 00:00:00+00:00,9630.6640625,68340234.0288388,2019-08-27
2019-08-28 00:00:00+00:00,9630.6640625,68340234.0288388,2019-08-28
2019-08-29 00:00:00+00:00,9630.6640625,68340234.0288388,2019-08-29
2019-08-30 00:00:00+00:00,9630.6640625,68340234.0288388,2019-08-30
2019-08-31 00:00:00+00:00,9630.6640625,84033176.6576833,2019-08-31
2019-09-01 00:00:00+00:00,8293.8681640625,84033176.6576833,2019-09-01
2019-09-02 00:00:00+00:00,8293.8681640625,84033176.6576833,2019-09-02
2019-09-03 00:00:00+00:00,8293.8681640625,84033176.6576833,2019-09-03
2019-09-04 00:00:00+00:00,8293.8681640625,72825124.7697365,2019-09-04
2019-09-05 00:00:00+00:00,8293.8681640625,72825124.7697365,2019-09-05
2019-09-06 00:00:00+00:00,8293.8681640625,72825124.7697365,2019-09-06
2019-09-07 00:00:00+00:00,8293.8681640625,72825124.7697365,2019-09-07
2019-09-08 00:00:00+00:00,8293.8681640625,94779757.9723776,2019-09-08
2019-09-09 00:00:00+00:00,8293.8681640625,94779757.9723776,2019-09-09
2019-09-10 00:00:00+00:00,8293.8681640625,94779757.9723776,2019-09-10
2019-09-11 00:00:00+00:00,8293.8681640625,94779757.9723776,2019-09-11
2019-09-12 00:00:00+00:00,8293.8681640625,84605659.6589586,2019-09-12
2019-09-13 00:00:00+00:00,8293.8681640625,84605659.6589586,2019-09-13
2019-09-14 00:00:00+00:00,8293.8681640625,84605659.6589586,2019-09-14
2019-09-15 00:00:00+00:00,8293.8681640625,84605659.6589586,2019-09-15
2019-09-16 00:00:00+00:00,8293.8681640625,96346803.0777296,2019-09-16
2019-09-17 00:00:00+00:00,8293.8681640625,96346803.0777296,2019-09-17
2019-09-18 00:00:00+00:00,8293.8681640625,96346803.0777296,2019-09-18
2019-09-19 00:00:00+00:00,8293.8681640625,96346803.0777296,2019-09-19
2019-09-20 00:00:00+00:00,8293.8681640625,89253786.9002281,2019-09-20
2019-09-21 00:00:00+00:00,8293.8681640625,89253786.9002281,2019-09-21
2019-09-22 00:00:00+00:00,8293.8681640625,89253786.9002281,2019-09-22
2019-09-23 00:00:00+00:00,8293.8681640625,89253786.9002281,2019-09-23
2019-09-24 00:00:00+00:00,8293.8681640625,92800294.9889788,2019-09-24
2019-09-25 00:00:00+00:00,8293.8681640625,92800294.9889788,2019-09-25
2019-09-26 00:00:00+00:00,8293.8681640625,92800294.9889788,2019-09-26
2019-09-27 00:00:00+00:00,8293.8681640625,92800294.9889788,2019-09-27
2019-09-28 00:00:00+00:00,8293.8681640625,100852756.01995,2019-09-28
2019-09-29 00:00:00+00:00,8293.8681640625,100852756.01995,2019-09-29
2019-09-30 00:00:00+00:00,8293.8681640625,100852756.01995,2019-09-30
2019-10-01 00:00:00+00:00,9199.5849609375,100852756.01995,2019-10-01
2019-10-02 00:00:00+00:00,9199.5849609375,93875521.3267456,2019-10-02
2019-10-03 00:00:00+00:00,9199.5849609375,93875521.3267456,2019-10-03
2019-10-04 00:00:00+00:00,9199.5849609375,93875521.3267456,2019-10-04
2019-10-05 00:00:00+00:00,9199.5849609375,93875521.3267456,2019-10-05
2019-10-06 00:00:00+00:00,9199.5849609375,94509815.3897642,2019-10-06
2019-10-07 00:00:00+00:00,9199.5849609375,94509815.3897642,2019-10-07
2019-10-08 00:00:00+00:00,9199.5849609375,94509815.3897642,2019-10-08
2019-10-09 00:00:00+00:00,9199.5849609375,94509815.3897642,2019-10-09
2019-10-10 00:00:00+00:00,9199.5849609375,103681264.292523,2019-10-10
2019-10-11 00:00:00+00:00,9199.5849609375,103681264.292523,2019-10-11
2019-10-12 00:00:00+00:00,9199.5849609375,103681264.292523,2019-10-12
2019-10-13 00:00:00+00:00,9199.5849609375,103681264.292523,2019-10-13
2019-10-14 00:00:00+00:00,9199.5849609375,87295825.4578357,2019-10-14
2019-10-15 00:00:00+00:00,9199.5849609375,87295825.4578357,2019-10-15
2019-10-16 00:00:00+00:00,9199.5849609375,87295825.4578357,2019-10-16
2019-10-17 00:00:00+00:00,9199.5849609375,87295825.4578357,2019-10-17
2019-10-18 00:00:00+00:00,9199.5849609375,103461719.061139,2019-10-18
2019-10-19 00:00:00+00:00,9199.5849609375,103461719.061139,2019-10-19
2019-10-20 00:00:00+00:00,9199.5849609375,103461719.061139,2019-10-20
2019-10-21 00:00:00+00:00,9199.5849609375,103461719.061139,2019-10-21
2019-10-22 00:00:00+00:00,9199.5849609375,109281440.758328,2019-10-22
2019-10-23 00:00:00+00:00,9199.5849609375,109281440.758328,2019-10-23
2019-10-24 00:00:00+00:00,9199.5849609375,109281440.758328,2019-10-24
2019-10-25 00:00:00+00:00,9199.5849609375,109281440.758328,2019-10-25
2019-10-26 00:00:00+00:00,9199.5849609375,95285003.0093039,2019-10-26
2019-10-27 00:00:00+00:00,9199.5849609375,95285003.0093039,2019-10-27
2019-10-28 00:00:00+00:00,9199.5849609375,95285003.0093039,2019-10-28
2019-10-29 00:00:00+00:00,9199.5849609375,95285003.0093039,2019-10-29
2019-10-30 00:00:00+00:00,9199.5849609375,91201360.0231908,2019-10-30
2019-10-31 00:00:00+00:00,9199.5849609375,91201360.0231908,2019-10-31
2019-11-01 00:00:00+00:00,7569.6298828125,91201360.0231908,2019-11-01
2019-11-02 00:00:00+00:00,7569.6298828125,91201360.0231908,2019-11-02
2019-11-03 00:00:00+00:00,7569.6298828125,93923788.6805996,2019-11-03
2019-11-04 00:00:00+00:00,7569.6298828125,93923788.6805996,2019-11-04
2019-11-05 00:00:00+00:00,7569.6298828125,93923788.6805996,2019-11-05
2019-11-06 00:00:00+00:00,7569.6298828125,93923788.6805996,2019-11-06
2019-11-07 00:00:00+00:00,7569.6298828125,91737090.3690835,2019-11-07
2019-11-08 00:00:00+00:00,7569.6298828125,91737090.3690835,2019-11-08
2019-11-09 00:00:00+00:00,7569.6298828125,91737090.3690835,2019-11-09
2019-11-10 00:00:00+00:00,7569.6298828125,91737090.3690835,2019-11-10
2019-11-11 00:00:00+00:00,7569.6298828125,95479548.6213797,2019-11-11
2019-11-12 00:00:00+00:00,7569.6298828125,95479548.6213797,2019-11-12
2019-11-13 00:00:00+00:00,7569.6298828125,95479548.6213797,2019-11-13
2019-11-14 00:00:00+00:00,7569.6298828125,95479548.6213797,2019-11-14
2019-11-15 00:00:00+00:00,7569.6298828125,99905752.8621059,2019-11-15
2019-11-16 00:00:00+00:00,7569.6298828125,99905752.8621059,2019-11-16
2019-11-17 00:00:00+00:00,7569.6298828125,99905752.8621059,2019-11-17
2019-11-18 00:00:00+00:00,7569.6298828125,99905752.8621059,2019-11-18
2019-11-19 00:00:00+00:00,7569.6298828125,92950289.0552504,2019-11-19
2019-11-20 00:00:00+00:00,7569.6298828125,92950289.0552504,2019-11-20
2019-11-21 00:00:00+00:00,7569.6298828125,92950289.0552504,2019-11-21
2019-11-22 00:00:00+00:00,7569.6298828125,92950289.0552504,2019-11-22
2019-11-23 00:00:00+00:00,7569.6298828125,111568229.030169,2019-11-23
2019-11-24 00:00:00+00:00,7569.6298828125,111568229.030169,2019-11-24
2019-11-25 00:00:00+00:00,7569.6298828125,111568229.030169,2019-11-25
2019-11-26 00:00:00+00:00,7569.6298828125,111568229.030169,2019-11-26
2019-11-27 00:00:00+00:00,7569.6298828125,89641525.0589222,2019-11-27
2019-11-28 00:00:00+00:00,7569.6298828125,89641525.0589222,2019-11-28
2019-11-29 00:00:00+00:00,7569.6298828125,89641525.0589222,2019-11-29
2019-11-30 00:00:00+00:00,7569.6298828125,89641525.0589222,2019-11-30
2019-12-01 00:00:00+00:00,7193.59912109375,89641525.0589222,2019-12-01
2019-12-02 00:00:00+00:00,7193.59912109375,89641525.0589222,2019-12-02
2019-12-03 00:00:00+00:00,7193.59912109375,89641525.0589222,2019-12-03
2019-12-04 00:00:00+00:00,7193.59912109375,89641525.0589222,2019-12-04
2019-12-05 00:00:00+00:00,7193.59912109375,93386357.4980277,2019-12-05
2019-12-06 00:00:00+00:00,7193.59912109375,93386357.4980277,2019-12-06
2019-12-07 00:00:00+00:00,7193.59912109375,93386357.4980277,2019-12-07
2019-12-08 00:00:00+00:00,7193.59912109375,93386357.4980277,2019-12-08
2019-12-09 00:00:00+00:00,7193.59912109375,94736471.2539258,2019-12-09
